BadBuy,VehicleAge,Color,Transmission,Mileage,Country,AveragePrice,CleanPrice,RetailAveragePrice,AuctionPrice,WarrantyCost
0,4,GOLD,AUTO,82246,AMERICAN,5629,7085,9278,6500,2152
0,4,RED,AUTO,66282,AMERICAN,5036,6526,9078,7000,1313
0,5,BLUE,AUTO,88400,AMERICAN,4349,5880,7746,4900,983
1,7,WHITE,AUTO,76650,AMERICAN,3258,4022,6510,5000,1923
0,2,RED,AUTO,60886,AMERICAN,7487,8548,11220,9100,1020
0,3,BLUE,AUTO,75940,AMERICAN,6935,8065,10701,6900,1155
0,4,SILVER,AUTO,56039,AMERICAN,5335,6753,9066,6900,1251
0,6,BLACK,AUTO,49097,AMERICAN,3737,4820,6903,5200,1046
0,2,RED,AUTO,51127,AMERICAN,8662,10020,12371,9600,920
0,4,BLACK,AUTO,77697,AMERICAN,7548,9486,11284,7750,1974
0,5,BLUE,AUTO,72216,AMERICAN,4318,5469,7267,6200,1272
1,7,WHITE,AUTO,86003,AMERICAN,2747,3929,5626,4600,2322
0,9,WHITE,AUTO,47019,AMERICAN,1788,2751,4748,4500,1769
0,3,WHITE,AUTO,66750,AMERICAN,9899,11476,14193,9500,1215
0,3,WHITE,AUTO,76365,AMERICAN,7093,8669,10926,7750,1974
0,4,BLUE,AUTO,98358,AMERICAN,5619,6876,9683,5000,2495
0,4,SILVER,AUTO,70322,OTHER ASIAN,4390,5804,7885,5500,569
0,3,WHITE,AUTO,89100,AMERICAN,7454,8739,10601,7300,2152
0,7,YELLOW,AUTO,71542,AMERICAN,2236,3017,4935,4400,986
0,2,BLACK,AUTO,73402,AMERICAN,10782,12010,14421,9650,1389
0,7,GOLD,AUTO,97902,OTHER ASIAN,4014,4998,7258,5100,1065
0,4,BLACK,AUTO,32671,OTHER ASIAN,6210,7475,9446,7500,582
0,4,SILVER,AUTO,89417,AMERICAN,8466,9261,12336,9400,1503
0,2,MAROON,AUTO,35655,OTHER ASIAN,7242,8471,10314,8400,582
0,3,WHITE,AUTO,40909,AMERICAN,9899,11476,14193,9600,975
0,5,GREY,AUTO,70868,AMERICAN,5178,7016,9597,6400,1272
0,2,BLUE,AUTO,51125,AMERICAN,8000,9019,11577,7200,920
0,8,SILVER,AUTO,86341,AMERICAN,2718,3491,5407,4200,1543
0,2,BLUE,AUTO,54421,TOP LINE ASIAN,7597,8880,11463,7350,588
0,9,BLUE,AUTO,50456,AMERICAN,3011,4064,5678,5300,1800
0,3,RED,AUTO,81646,AMERICAN,6041,7388,9865,6200,983
0,6,RED,AUTO,77281,AMERICAN,4476,5796,8128,6350,1155
0,4,GREY,AUTO,61612,TOP LINE ASIAN,6062,7580,10392,8400,630
0,3,RED,AUTO,77861,AMERICAN,5037,6068,9196,5350,920
0,5,GOLD,AUTO,76659,TOP LINE ASIAN,4307,5285,7815,5350,569
0,1,GREY,AUTO,56849,AMERICAN,10045,11240,14118,8400,1003
0,4,BLUE,AUTO,84747,AMERICAN,5906,7176,9925,7250,1373
0,2,SILVER,AUTO,72090,AMERICAN,12166,13895,15827,8600,1272
0,2,SILVER,AUTO,82820,AMERICAN,9150,10342,13503,7800,1373
0,7,GREEN,AUTO,80341,AMERICAN,3678,5124,6726,5700,2063
0,6,GREEN,AUTO,107810,AMERICAN,3627,4414,6446,3900,1290
0,5,SILVER,AUTO,110055,AMERICAN,3223,4351,6588,4050,1216
0,5,BLUE,AUTO,66708,AMERICAN,7182,8067,10572,9750,1118
0,5,WHITE,AUTO,54760,AMERICAN,3223,4351,6588,5650,754
0,2,BLACK,AUTO,73993,AMERICAN,8007,8941,11641,7400,1155
0,4,WHITE,AUTO,67795,AMERICAN,4324,5305,7702,5900,1020
0,5,BLUE,AUTO,71585,AMERICAN,3229,4522,6392,5050,1506
0,3,GREY,AUTO,75031,AMERICAN,15245,17466,19061,8850,803
0,5,BEIGE,AUTO,82617,OTHER,5610,6858,9131,8000,1373
0,4,MAROON,AUTO,62316,AMERICAN,4462,5234,8334,6100,1118
0,7,WHITE,AUTO,80896,OTHER ASIAN,2319,3313,5037,4900,1153
0,6,RED,AUTO,75149,TOP LINE ASIAN,4784,5520,7462,6950,569
0,4,WHITE,AUTO,76712,AMERICAN,5969,6753,9307,5800,1389
0,6,BLUE,AUTO,81209,AMERICAN,6694,8396,10473,9100,983
0,4,GOLD,AUTO,54790,AMERICAN,5998,7477,9119,7800,1500
0,3,BLACK,AUTO,86471,AMERICAN,7422,8636,10121,7400,2152
0,7,MAROON,AUTO,84963,AMERICAN,5760,6826,9243,7350,1543
1,2,MAROON,AUTO,79092,OTHER ASIAN,9954,11579,13473,7500,1038
0,7,BLUE,AUTO,71227,AMERICAN,2881,3886,6015,5050,2157
0,5,MAROON,AUTO,25830,OTHER ASIAN,3384,4491,6170,6050,462
1,7,SILVER,AUTO,64139,AMERICAN,3680,4673,6864,5650,833
1,4,BLUE,AUTO,64407,AMERICAN,7533,8655,11299,7900,1118
1,7,SILVER,AUTO,92537,AMERICAN,1915,2761,4410,4550,1641
0,5,BLUE,AUTO,67744,AMERICAN,5450,6610,9323,8150,3115
0,5,GREY,AUTO,97346,AMERICAN,3806,4651,6770,5250,909
0,4,RED,AUTO,95055,AMERICAN,9883,10942,14569,9550,1630
0,6,BLACK,AUTO,63944,AMERICAN,5255,6582,8544,7950,1020
0,5,WHITE,AUTO,82712,OTHER ASIAN,2026,2821,4907,4150,594
0,2,GREY,AUTO,82010,AMERICAN,17110,18927,21858,9100,853
0,5,BLUE,AUTO,70235,AMERICAN,4881,6445,8253,6250,1272
0,5,GREY,AUTO,66699,AMERICAN,4401,6056,7593,5500,825
0,5,WHITE,AUTO,86495,AMERICAN,3054,4067,5772,3550,1243
1,4,MAROON,AUTO,52492,AMERICAN,3885,4913,4696,4985,754
0,4,WHITE,AUTO,62529,AMERICAN,6552,7813,7576,7825,1215
0,3,GREY,AUTO,68473,AMERICAN,6707,7760,7744,6810,1703
0,4,BLACK,AUTO,40556,AMERICAN,4792,5990,5675,6100,623
0,6,BLUE,AUTO,69946,OTHER ASIAN,4107,4728,4936,7625,1906
1,2,GREY,AUTO,81858,AMERICAN,0,0,0,6985,2282
0,5,BEIGE,AUTO,81835,AMERICAN,5650,6675,6602,5245,6519
1,6,WHITE,AUTO,85629,AMERICAN,8768,10655,9969,10290,1803
0,5,GREEN,AUTO,53292,AMERICAN,5884,7207,6855,6255,1003
1,4,GREY,AUTO,80531,AMERICAN,5497,7070,6437,5475,1373
0,4,BLUE,AUTO,73576,AMERICAN,8780,10177,9982,9005,803
0,5,BLACK,AUTO,61524,AMERICAN,6539,7971,7562,7465,825
1,7,BLACK,AUTO,64381,AMERICAN,4747,5928,5627,7495,2003
1,4,GOLD,AUTO,82007,AMERICAN,4602,6026,5470,4665,2152
0,6,WHITE,AUTO,95657,AMERICAN,7884,9333,9015,8505,1930
0,2,SILVER,AUTO,47662,AMERICAN,9846,11346,11134,10315,975
1,7,RED,AUTO,70214,AMERICAN,1708,2371,2345,2230,1220
1,3,GREEN,AUTO,89240,AMERICAN,9472,11179,10730,7695,1503
1,3,BLACK,AUTO,89750,AMERICAN,6867,7985,7916,5275,2152
0,3,RED,AUTO,45593,AMERICAN,7583,8825,8690,10010,975
0,2,SILVER,AUTO,50610,AMERICAN,10897,12565,12269,9585,1086
0,2,SILVER,AUTO,55844,AMERICAN,6770,7956,7812,5975,671
0,4,BLACK,AUTO,62107,AMERICAN,2596,3426,3304,4265,728
0,2,GREY,AUTO,58203,AMERICAN,9163,10712,10396,8405,1086
0,2,RED,AUTO,65711,AMERICAN,7182,8296,8257,6685,1020
0,4,WHITE,AUTO,88353,AMERICAN,4521,6046,5383,3340,1243
0,3,WHITE,AUTO,77678,AMERICAN,9512,12003,10773,7595,1506
0,3,GOLD,AUTO,62212,AMERICAN,7321,9095,8407,6685,1118
0,3,BLACK,AUTO,76302,AMERICAN,4582,5786,5449,4565,1155
1,5,GREY,AUTO,73731,OTHER ASIAN,3501,4869,4281,5275,803
1,5,GREY,AUTO,91888,AMERICAN,3836,4959,4643,4140,909
1,6,BLUE,AUTO,46237,OTHER ASIAN,2414,3203,3107,4140,782
0,4,RED,AUTO,68820,AMERICAN,8692,11172,9887,8195,825
0,3,GREEN,AUTO,59634,AMERICAN,6006,7057,6986,6885,1003
0,5,MAROON,AUTO,70425,AMERICAN,2948,4061,3684,4265,1155
0,3,GREY,AUTO,63761,AMERICAN,6821,8172,7867,7185,1703
1,6,GREEN,AUTO,88176,AMERICAN,5524,6643,6466,5775,2452
1,7,SILVER,AUTO,75513,AMERICAN,2743,3564,3462,4365,1689
0,3,RED,AUTO,61126,OTHER ASIAN,5355,6786,6283,6285,533
0,7,SILVER,AUTO,74134,AMERICAN,1623,2510,2253,2830,1455
1,6,BLACK,AUTO,70788,AMERICAN,5524,6643,6466,6985,2274
0,5,WHITE,AUTO,62838,OTHER ASIAN,3842,4288,4649,7695,1020
0,4,SILVER,AUTO,75635,TOP LINE ASIAN,6319,7704,7325,8095,686
0,5,MAROON,AUTO,97016,AMERICAN,6606,8105,7634,5875,1053
0,2,GOLD,AUTO,69971,AMERICAN,8603,10249,9791,5675,728
0,2,GREY,AUTO,63029,AMERICAN,9163,10712,10396,9105,1215
0,4,WHITE,AUTO,80706,AMERICAN,9107,10820,10336,7895,2152
0,3,GREY,AUTO,49794,AMERICAN,4372,5578,5222,5875,834
0,4,MAROON,AUTO,79435,AMERICAN,5566,7145,6511,5875,1974
0,4,BLUE,AUTO,56676,AMERICAN,4278,5357,5120,4775,1086
1,5,SILVER,AUTO,68387,AMERICAN,2938,4086,3673,4275,1020
0,5,RED,MANUAL,56092,OTHER ASIAN,3483,4517,4262,5985,505
0,8,SILVER,AUTO,88072,AMERICAN,2506,3391,3206,3950,1803
1,3,WHITE,AUTO,51215,AMERICAN,6976,8339,8034,7905,1500
1,4,SILVER,AUTO,74080,OTHER ASIAN,6789,8727,7832,7065,1155
0,5,BLUE,AUTO,54558,OTHER ASIAN,7203,8911,8279,7065,837
1,2,SILVER,AUTO,72035,AMERICAN,6894,7668,7946,5785,803
1,3,SILVER,AUTO,60059,AMERICAN,4496,5887,5356,6295,1020
0,5,GREY,AUTO,55986,AMERICAN,3253,4540,4013,5685,1666
1,2,BLUE,AUTO,66578,OTHER ASIAN,9790,11349,11073,7795,728
1,5,RED,AUTO,81862,OTHER ASIAN,3652,4714,4444,4040,594
1,5,SILVER,AUTO,73693,AMERICAN,2761,3901,3482,4865,1155
0,4,WHITE,AUTO,54522,AMERICAN,5127,6598,6037,6175,1666
1,4,GREY,AUTO,77456,AMERICAN,9499,11546,10759,8195,1506
1,4,BLUE,AUTO,54290,OTHER ASIAN,3569,4850,4355,4965,505
0,6,SILVER,AUTO,78508,AMERICAN,3720,5004,4518,3500,2040
0,2,BLUE,AUTO,63709,AMERICAN,7425,8862,8519,6785,1118
0,3,BLUE,AUTO,73383,AMERICAN,5698,6968,6654,5875,803
1,6,SILVER,AUTO,54069,AMERICAN,2885,3763,3616,5995,3676
0,6,BLACK,AUTO,90643,AMERICAN,3132,4099,3883,3825,1209
1,6,WHITE,AUTO,69407,AMERICAN,7054,8426,8118,10665,1515
0,6,YELLOW,AUTO,78106,TOP LINE ASIAN,3364,4243,4133,5995,1220
0,8,SILVER,AUTO,44717,AMERICAN,2231,3033,2909,4280,993
0,4,GREEN,AUTO,64056,AMERICAN,5829,7427,6795,6025,1118
0,8,BLUE,AUTO,78278,AMERICAN,3194,4274,3950,4630,1923
0,5,SILVER,AUTO,87873,AMERICAN,7935,9928,9070,9255,1243
1,6,BLACK,AUTO,91830,AMERICAN,6276,8761,7278,9335,2218
0,5,GREEN,AUTO,86858,AMERICAN,5074,6497,5980,5575,2152
0,3,GREY,MANUAL,78859,OTHER ASIAN,8008,9684,9149,6385,920
0,4,SILVER,AUTO,78832,AMERICAN,4054,5648,4878,4140,1155
0,3,WHITE,AUTO,57583,AMERICAN,5190,6421,6105,6585,671
0,5,WHITE,AUTO,64436,AMERICAN,8989,10810,10208,10715,1411
0,6,BLUE,AUTO,66212,AMERICAN,3219,4524,3977,4365,2198
0,5,RED,AUTO,78616,OTHER ASIAN,3216,4344,3973,4665,569
0,3,BLUE,AUTO,53786,AMERICAN,7870,9540,9000,7795,1500
1,6,WHITE,AUTO,92877,AMERICAN,2782,3857,3505,3100,2506
0,2,BLUE,AUTO,86812,AMERICAN,7559,8884,8664,5775,2152
1,6,SILVER,AUTO,82382,TOP LINE ASIAN,5515,6825,6456,7465,1023
0,4,BEIGE,AUTO,63756,AMERICAN,6853,8330,7901,8555,1606
1,2,BLACK,AUTO,72668,OTHER ASIAN,9725,10770,11003,6985,803
0,5,ORANGE,AUTO,78213,AMERICAN,4899,5935,5791,6175,569
0,5,GOLD,AUTO,82989,AMERICAN,6891,8263,7942,7295,2022
0,3,BLUE,AUTO,58897,OTHER ASIAN,8574,10438,9760,8305,1003
1,4,BLACK,AUTO,74844,AMERICAN,9321,11292,10567,8245,1740
1,6,SILVER,AUTO,63732,AMERICAN,3453,4230,4229,3835,1320
0,5,BLACK,AUTO,73688,AMERICAN,6657,8182,7690,8155,1974
0,2,BEIGE,AUTO,72849,AMERICAN,7113,8115,8182,6035,1038
0,2,SILVER,AUTO,87459,AMERICAN,0,0,0,6745,2282
0,6,BLACK,AUTO,95776,TOP LINE ASIAN,7943,9419,9078,6915,1641
0,3,GREEN,AUTO,74633,AMERICAN,8843,11273,10050,7355,1623
0,2,SILVER,AUTO,53163,AMERICAN,5962,6833,6939,6345,1086
0,5,BLUE,AUTO,71809,AMERICAN,4946,6358,5842,6695,920
0,3,SILVER,AUTO,60843,AMERICAN,11149,13301,12541,9015,1215
1,6,BLACK,AUTO,39390,AMERICAN,3944,5167,4760,6265,1481
0,5,GOLD,AUTO,71105,AMERICAN,5593,7320,6540,7605,3667
0,3,GREY,AUTO,74014,AMERICAN,7308,8823,8393,7195,1974
1,2,SILVER,AUTO,75611,OTHER ASIAN,5958,7251,6935,6075,920
1,8,WHITE,AUTO,57000,AMERICAN,3786,5115,4589,5595,971
0,5,GOLD,AUTO,56290,OTHER ASIAN,3475,4464,4253,5065,671
0,4,GOLD,AUTO,66594,AMERICAN,4356,5504,5204,4365,728
1,3,YELLOW,AUTO,70224,AMERICAN,4927,6066,5821,5245,1155
0,3,GOLD,AUTO,49930,OTHER ASIAN,3816,4803,4621,5475,482
1,6,SILVER,AUTO,80589,AMERICAN,3199,4143,3955,5130,2452
1,3,SILVER,AUTO,57433,AMERICAN,5270,6763,6192,5675,920
0,4,BLACK,AUTO,61856,AMERICAN,8340,10144,9507,8705,1313
0,2,SILVER,MANUAL,65615,AMERICAN,7209,8523,8286,4430,1020
0,4,BLUE,AUTO,83624,TOP LINE ASIAN,8552,9997,11994,9220,594
0,4,RED,AUTO,81651,AMERICAN,9716,11512,13565,7510,1373
0,3,RED,AUTO,72232,AMERICAN,7102,8216,10535,5690,920
0,7,WHITE,AUTO,41852,AMERICAN,3939,4839,7262,6090,1628
1,4,RED,AUTO,60770,OTHER ASIAN,7153,8214,11577,8370,923
0,5,SILVER,AUTO,78416,AMERICAN,8474,9818,12414,9675,1740
0,3,RED,MANUAL,78619,OTHER ASIAN,5370,6204,8806,4480,569
0,4,BLUE,AUTO,86182,AMERICAN,5348,6425,8580,4980,1503
0,3,RED,AUTO,83610,AMERICAN,5520,6736,8881,4980,983
1,4,RED,AUTO,81352,AMERICAN,6970,8505,10208,6600,1373
0,2,BLACK,AUTO,56289,OTHER ASIAN,8992,9568,11400,8320,505
1,4,SILVER,AUTO,67234,AMERICAN,9519,10810,14186,9525,1215
0,6,SILVER,AUTO,74614,TOP LINE ASIAN,6708,7600,10374,8720,569
0,3,GOLD,AUTO,67407,OTHER ASIAN,7709,8881,11327,7610,533
1,7,RED,AUTO,88193,AMERICAN,5326,6910,9033,6400,2063
0,5,SILVER,AUTO,88263,AMERICAN,3823,4718,6716,4480,1243
0,4,WHITE,AUTO,51023,AMERICAN,5091,6207,8432,5690,920
0,2,WHITE,AUTO,85364,AMERICAN,7496,8087,10844,6000,853
0,6,BLUE,AUTO,68678,AMERICAN,7539,9055,11345,9030,1508
0,4,SILVER,AUTO,74312,TOP LINE ASIAN,11260,12769,15249,10035,569
0,3,BLUE,AUTO,64492,AMERICAN,8454,9775,11532,7320,1020
0,4,GOLD,AUTO,55396,OTHER ASIAN,5011,5951,8367,5900,505
0,4,PURPLE,AUTO,86258,AMERICAN,5338,6578,8518,5190,853
0,6,BLACK,AUTO,81025,AMERICAN,3911,4796,6642,4790,853
0,3,RED,AUTO,73539,AMERICAN,8254,9559,11811,7820,803
0,6,SILVER,AUTO,56934,AMERICAN,3489,4546,6231,4790,920
1,7,BLACK,AUTO,66550,AMERICAN,5931,7109,9026,7820,1125
0,4,GREY,AUTO,34777,AMERICAN,5338,6578,8518,6200,582
0,6,MAROON,AUTO,54894,AMERICAN,4945,5988,7820,6200,1500
0,3,RED,AUTO,50835,AMERICAN,6297,7254,9450,6510,1086
0,4,RED,AUTO,43697,OTHER ASIAN,4426,5378,7438,5300,482
0,5,RED,AUTO,65630,AMERICAN,4660,5732,7372,6200,728
0,3,RED,AUTO,40379,OTHER ASIAN,5469,6333,8573,6510,482
0,4,GREY,AUTO,65065,AMERICAN,7704,8845,10873,8530,1703
0,4,BROWN,AUTO,68899,AMERICAN,7704,8845,10873,8630,1703
0,4,GOLD,AUTO,83176,AMERICAN,5334,6428,8652,5700,853
0,2,RED,AUTO,59998,AMERICAN,9085,9971,12622,8330,920
0,3,SILVER,AUTO,57080,AMERICAN,8761,10104,12157,8330,1003
0,6,BLACK,AUTO,83563,AMERICAN,9276,10958,12905,9130,1763
0,4,RED,MANUAL,70838,AMERICAN,5545,6668,8897,5500,1389
0,2,SILVER,AUTO,72549,AMERICAN,12086,13167,15638,9835,1389
1,4,SILVER,AUTO,61251,AMERICAN,5876,7124,9809,6310,1411
1,5,RED,AUTO,75406,OTHER ASIAN,6900,7968,10780,7960,1623
0,6,GREEN,AUTO,83703,TOP LINE ASIAN,8097,9256,11011,10125,594
0,5,RED,AUTO,80838,AMERICAN,7874,9335,11974,7360,1763
0,6,BLUE,AUTO,79020,AMERICAN,3766,4816,6630,5640,920
1,5,BLUE,AUTO,61935,AMERICAN,4200,5239,7236,5640,1215
0,6,SILVER,AUTO,44183,TOP LINE ASIAN,7080,7935,10289,9775,482
0,5,BLACK,AUTO,80303,TOP LINE ASIAN,7066,7964,9081,9070,594
0,5,SILVER,AUTO,63774,AMERICAN,7478,8667,10417,8425,1215
0,4,RED,AUTO,55727,AMERICAN,6922,8062,10501,6600,1003
0,4,BLUE,AUTO,58626,AMERICAN,5524,6669,8501,5890,1086
0,4,GOLD,AUTO,88700,OTHER ASIAN,3926,4827,6869,3455,594
0,6,GOLD,AUTO,56259,AMERICAN,2781,3658,5891,4680,920
0,5,BLUE,AUTO,79328,AMERICAN,11320,13110,16090,11440,1155
0,4,GREEN,AUTO,42558,AMERICAN,5103,5642,8588,5690,905
1,5,GOLD,AUTO,84663,AMERICAN,3877,4893,6807,3655,983
0,3,BLUE,AUTO,72159,AMERICAN,11586,13079,15102,9725,803
0,5,SILVER,MANUAL,88170,AMERICAN,5092,6227,7769,5590,853
1,5,BLUE,AUTO,82564,AMERICAN,4575,5760,7227,4980,2152
0,6,SILVER,AUTO,61475,AMERICAN,5412,6750,8438,6800,1703
0,4,BLACK,AUTO,69967,AMERICAN,7070,8601,10309,7210,728
1,5,RED,AUTO,65911,AMERICAN,7507,8736,10766,7820,1411
1,7,WHITE,AUTO,46648,AMERICAN,2900,3949,5396,4290,1769
0,8,SILVER,AUTO,94452,AMERICAN,6706,7660,9598,6910,1353
1,9,RED,AUTO,65979,AMERICAN,1815,2510,4485,3665,1711
0,6,GREY,AUTO,74990,AMERICAN,3132,3831,6088,4790,1506
1,4,GREY,AUTO,87344,AMERICAN,5760,7314,10105,4065,983
0,6,BLACK,AUTO,79138,AMERICAN,7238,8621,10095,8190,1857
0,5,SILVER,AUTO,70734,OTHER ASIAN,4343,5340,7017,5300,569
0,4,GOLD,AUTO,68373,OTHER ASIAN,5400,6498,8232,7210,728
0,4,BLUE,AUTO,58378,AMERICAN,7008,8255,10242,6310,837
0,4,SILVER,AUTO,59741,AMERICAN,6336,7693,9514,7310,837
0,5,WHITE,AUTO,97627,TOP LINE ASIAN,7149,8406,10713,7100,765
0,4,BLACK,AUTO,87892,AMERICAN,7511,9573,11457,7100,1633
1,5,SILVER,AUTO,76203,AMERICAN,8260,10207,12152,10125,1623
0,6,GOLD,AUTO,69857,AMERICAN,6539,8041,10465,9325,1508
0,6,BLUE,AUTO,75982,AMERICAN,7118,8414,10682,9525,1857
0,7,GREEN,AUTO,97399,AMERICAN,3997,5125,7149,4680,2506
0,8,SILVER,AUTO,95864,AMERICAN,2252,3068,4812,3555,1353
1,5,RED,AUTO,53035,AMERICAN,7444,8792,11161,9020,1169
0,7,BLUE,AUTO,76322,TOP LINE ASIAN,8348,9476,12432,9735,869
0,5,SILVER,AUTO,61538,TOP LINE ASIAN,7304,8126,10361,8730,533
0,6,GREEN,AUTO,74655,AMERICAN,7445,8772,11203,9635,1974
0,5,WHITE,AUTO,82543,OTHER ASIAN,3884,4998,6821,5190,594
0,4,BLUE,AUTO,62602,OTHER ASIAN,6617,7848,10199,8330,728
0,4,RED,AUTO,80135,OTHER ASIAN,4991,6520,8047,4990,594
0,4,BLACK,AUTO,62070,TOP LINE ASIAN,8590,10316,12426,8730,630
0,5,BLUE,AUTO,77870,AMERICAN,6639,8129,10096,8020,1389
0,4,SILVER,AUTO,81270,AMERICAN,7470,9440,10915,7420,2152
0,3,GREY,AUTO,60403,AMERICAN,7349,8696,11200,7210,825
1,5,SILVER,AUTO,81495,TOP LINE ASIAN,9002,10810,13174,10110,1243
1,8,RED,AUTO,92263,AMERICAN,6125,7115,9228,7080,2651
0,9,BLUE,AUTO,90703,TOP LINE ASIAN,3152,4123,5465,3950,1065
0,4,BLUE,AUTO,71142,AMERICAN,7111,8483,10531,7790,1974
0,3,RED,AUTO,77246,AMERICAN,8285,9736,11976,7320,1974
0,5,SILVER,AUTO,97341,AMERICAN,9692,11780,13502,8020,1918
0,8,BLUE,AUTO,34858,AMERICAN,3942,5071,6335,7210,882
0,9,RED,AUTO,88379,AMERICAN,4533,5473,7975,7210,1803
0,6,SILVER,AUTO,34095,AMERICAN,3500,4838,7284,5300,882
1,5,RED,AUTO,61966,AMERICAN,5223,6620,8302,6310,1703
0,4,BLACK,AUTO,70295,AMERICAN,6269,7494,9498,6100,1038
0,4,GREEN,AUTO,86204,TOP LINE ASIAN,7933,9576,11429,7920,723
0,5,GOLD,AUTO,52257,AMERICAN,4063,5216,7574,5700,1086
0,8,SILVER,AUTO,74734,AMERICAN,2602,3470,5481,4140,1689
0,5,SILVER,AUTO,83066,OTHER ASIAN,3609,4755,6494,4645,594
0,8,SILVER,AUTO,73525,OTHER ASIAN,3183,3687,6476,6370,1923
0,8,YELLOW,MANUAL,74398,OTHER,5913,7152,9290,6770,3276
0,3,GREY,AUTO,71158,TOP LINE ASIAN,6593,7651,10501,7170,686
1,6,WHITE,AUTO,83292,TOP LINE ASIAN,7034,8699,10674,8290,1243
0,8,BLACK,AUTO,80228,TOP LINE ASIAN,4344,5042,7331,6300,894
0,6,YELLOW,AUTO,81188,OTHER,8329,9794,11857,7580,3265
0,4,GOLD,AUTO,86677,AMERICAN,5810,7329,9437,5640,1373
0,3,BLACK,AUTO,42835,AMERICAN,5919,6964,9186,6240,975
0,3,GREY,AUTO,60885,OTHER ASIAN,7838,8809,11312,7960,533
1,7,GREEN,AUTO,98674,AMERICAN,2788,4010,5297,4330,2074
0,8,GREY,AUTO,82121,AMERICAN,3795,4907,7000,5540,1803
0,3,BLACK,AUTO,89062,OTHER ASIAN,7514,8842,11477,7860,853
0,5,BLACK,AUTO,70786,AMERICAN,7735,9129,11892,7770,1155
0,6,WHITE,AUTO,80195,AMERICAN,6626,7914,10005,6960,1503
0,3,BLUE,AUTO,77890,AMERICAN,7443,8332,10788,6630,1038
0,5,RED,AUTO,54557,AMERICAN,9293,12015,13459,9960,920
1,6,BLUE,AUTO,92589,AMERICAN,5149,6631,8069,5720,1485
1,3,GREEN,AUTO,48508,AMERICAN,8516,10171,12299,8270,905
0,5,WHITE,MANUAL,48952,AMERICAN,4348,5339,7726,5320,623
0,5,WHITE,AUTO,70735,OTHER ASIAN,4076,5016,7043,5140,569
0,5,BLUE,AUTO,86168,AMERICAN,7514,9560,11261,8380,2022
1,4,SILVER,AUTO,80814,OTHER ASIAN,10022,13383,14302,6660,2022
0,4,SILVER,MANUAL,61239,AMERICAN,7535,9045,10737,6980,728
1,5,SILVER,AUTO,75399,AMERICAN,2935,3841,6245,4805,686
0,5,GOLD,AUTO,71094,AMERICAN,4178,5662,8231,5270,1506
0,8,GOLD,AUTO,84685,AMERICAN,5455,6665,8762,6480,2452
0,6,RED,AUTO,66455,AMERICAN,3762,5304,7616,6860,3910
0,7,RED,AUTO,74481,AMERICAN,5405,7012,8815,6980,1689
1,9,SILVER,AUTO,74145,AMERICAN,2010,2716,5592,2925,1923
0,4,BLACK,AUTO,71220,AMERICAN,5922,7223,10288,6900,803
0,9,SILVER,AUTO,79419,TOP LINE ASIAN,3858,4490,6143,6270,869
0,6,SILVER,AUTO,92219,AMERICAN,3658,5132,6849,4645,2351
0,6,BLACK,AUTO,63376,AMERICAN,5630,7678,9336,9000,1508
0,2,BLACK,AUTO,56542,OTHER ASIAN,11156,12557,14778,8620,837
0,4,SILVER,AUTO,80361,AMERICAN,9178,11100,12808,8420,1503
0,2,GREY,AUTO,49688,AMERICAN,10007,11384,14198,10025,764
0,4,BLUE,AUTO,65259,AMERICAN,9835,12042,14462,11740,533
0,5,GREEN,AUTO,71965,AMERICAN,7882,9621,12225,8110,1974
0,3,GREY,AUTO,82343,AMERICAN,10764,12763,14018,8620,853
0,4,WHITE,AUTO,80503,AMERICAN,7328,8703,12335,7510,1373
0,4,BLUE,AUTO,83528,TOP LINE ASIAN,5534,6940,9029,5890,594
0,5,SILVER,AUTO,64470,OTHER ASIAN,3979,5120,7210,4690,533
0,4,BLUE,AUTO,61889,AMERICAN,9537,11189,12981,10035,728
0,8,GOLD,AUTO,96902,OTHER ASIAN,3810,5149,6929,5700,1930
0,6,MAROON,AUTO,83285,AMERICAN,6966,8773,10984,9030,2152
0,4,BLACK,AUTO,78035,AMERICAN,6379,7879,10509,7620,1623
0,4,GOLD,AUTO,65743,AMERICAN,7638,9350,11036,7420,1313
0,8,RED,AUTO,57728,AMERICAN,3479,5123,6351,5900,1717
0,5,BLACK,AUTO,83246,TOP LINE ASIAN,7954,9620,12467,8530,1243
0,3,GREY,AUTO,87641,AMERICAN,10393,11818,13954,7320,853
0,4,BLUE,AUTO,63518,AMERICAN,9679,11382,13572,10000,728
0,4,BLUE,AUTO,98507,AMERICAN,5517,7221,9354,4580,1053
0,6,WHITE,AUTO,40593,AMERICAN,3064,4003,6752,5990,975
1,4,BLUE,AUTO,94719,AMERICAN,6337,7918,10674,4880,1918
0,8,GOLD,AUTO,62735,AMERICAN,2212,2929,5276,4780,1125
0,4,GREY,AUTO,65367,AMERICAN,6454,8181,9886,7100,1703
1,4,GREEN,AUTO,86215,TOP LINE ASIAN,7490,8420,10418,8920,594
0,4,RED,AUTO,73323,OTHER ASIAN,6240,7554,9946,8180,803
0,4,RED,AUTO,61703,AMERICAN,8025,9482,12848,10330,1215
0,3,BLUE,AUTO,57128,AMERICAN,7739,8700,11037,8520,920
0,7,WHITE,AUTO,97543,TOP LINE ASIAN,4849,5978,8592,5990,1641
0,3,SILVER,AUTO,69022,OTHER ASIAN,6750,7950,10500,7610,533
